NR_TURNO,DS_ELEICAO,DT_ELEICAO,SG_UF,codigo_tse,NM_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,sequencial,NR_CANDIDATO,NM_CANDIDATO,NM_URNA_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,9,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,164
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000684939,50321,ARLINDO SARAIVA PEREIRA,ARLINDO PEREIRA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,16
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684958,50180,LUCIANA BOITEUX DE FIGUEIREDO RODRIGUES,LUCIANA BOITEUX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,25
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684968,50220,MARCUS VINICIUS FERREIRA DOS SANTOS,PROFESSOR MARCUS MENEZES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,21
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,84
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684930,50335,JESSICA CRISTINA MIRANDA SANTOS,SOL,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,43
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,42
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,265
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,48
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,85
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000684931,50007,MONICA SUZANA DA SILVA CUNHA,MONICA CUNHA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,369
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684941,50005,FELIPE CANDIDO GUEDES,FELIPE CANDIDO PELA FLORESTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,242,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,1254
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684959,50444,LUIZ FERNANDO DA CONCEICAO PALMARES,FERNANDO PALMARES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684963,50515,JULIANA SCHMITZ,JULIANA JUTKKE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,123,Vereador,190000684962,50010,THAIS DE SOUZA FERREIRA,THAIS FERREIRA,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,168
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,23
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,162,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,63
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684941,50005,FELIPE CANDIDO GUEDES,FELIPE CANDIDO PELA FLORESTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,238,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,233,Vereador,190000684943,50050,JOAO PAULO MARQUES ALVARO,JOTA MARQUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,40
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684941,50005,FELIPE CANDIDO GUEDES,FELIPE CANDIDO PELA FLORESTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,179,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684929,50021,PEDRO HENRIQUE DE SOUSA TAVARES,COLETIVA BEM VIVER,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,28
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,169,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684951,50330,LUIZ FERNANDO BORGES,BORGES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,5
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,21
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,214,Vereador,190000684960,50155,MARCIA PATRIZIO DOS SANTOS,MARCY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,192,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,9,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,88
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,161,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,19
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,76
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,4,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,28
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,219,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,11
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684927,50455,ALAN CARLOS DE ARAUJO RODRIGUES,ALAN RODRIGUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,122,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,15
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,24,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,141
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,246,Vereador,190000684935,50420,ANDRE MAGALHAES BARROS,ANDRÉ BARROS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,50
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,25,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,13
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684968,50220,MARCUS VINICIUS FERREIRA DOS SANTOS,PROFESSOR MARCUS MENEZES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,211,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,17
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,8,Vereador,190000684943,50050,JOAO PAULO MARQUES ALVARO,JOTA MARQUES,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,65
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,180,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,6
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,118,Vereador,190000684930,50335,JESSICA CRISTINA MIRANDA SANTOS,SOL,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,29
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684938,50222,WILLIAM CARLOS BRUM BISPO,WILLIAM SIRI,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,42
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,234,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,198
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,243,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684966,50100,JOAO BATISTA OLIVEIRA DE ARAUJO,BABÁ,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,46
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684936,50150,ANDREA SILVA DO ESPIRITO SANTO,ANDRÉA BAK,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,167
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,229,Vereador,190000684954,50888,ARILDO NERYS DA SILVA JUNIOR,PROF DR ARILDO NERYS JUNIOR,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,3
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,188,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684964,50505,MARCOS PAULO COSTA DA SILVA,DR MARCOS PAULO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR MÉDIA,187
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190001265217,50567,MIRIA MARQUES COUTINHO,PROF MIRIA COUTINHO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,229,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,125
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,218,Vereador,190000684934,50022,TAYGOARA PEREIRA COTTA,TAYGOARA COTTA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,8
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,14,Vereador,190000684939,50321,ARLINDO SARAIVA PEREIRA,ARLINDO PEREIRA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,5,Vereador,190000684961,50014,MARIA DE LOURDES DO CARMO,MARIA DOS CAMELÔS,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,107
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684950,50999,HELOISA ETERNA GONZAGA,HELOISA ETERNA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,1
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,188,Vereador,190000684965,50800,PATRICIA FELIX DE LIMA PADULA,PATRICIA FELIX,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,89
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,167,Vereador,190000684967,50000,LEONEL BRIZOLA,LEONEL BRIZOLA NETO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,26
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684939,50321,ARLINDO SARAIVA PEREIRA,ARLINDO PEREIRA,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,32
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,170,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,21,Vereador,190000684970,50001,SERGIO AMORIM DA SILVA,SERGIO AMORIM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,120,Vereador,190000684930,50335,JESSICA CRISTINA MIRANDA SANTOS,SOL,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,204,Vereador,190000684928,50884,ALEXANDRE PANTALEÃO DE MELO,ALEXANDRE PANTALEÃO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,191,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,437
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,22,Vereador,190000684932,50746,RAFAEL JOSE SIMI LIMA,RAFAEL SIMI,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,0
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,23,Vereador,190000684947,50987,SIMONE DO NASCIMENTO DE ARAUJO,SIMONE NASCIMENTO,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,7
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,100
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,125,Vereador,190000684948,50577,TEREZA CORREA DA SILVA,TEREZA ARAPIUM,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,230,Vereador,190000684969,50333,MONICA TEREZA AZEREDO BENICIO,MONICA BENICIO,50,PSOL,Partido Socialismo e Liberdade,ELEITO POR QP,111
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,245,Vereador,190000684956,50501,HEITOR NEY MATHIAS DA SILVA,HEITOR NEY,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,4
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,241,Vereador,190000684955,50203,DIANDUALA MARINETTE RAFAEL NGUIDI,KARABBAH,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,2
1,ELEIÇÕES MUNICIPAIS 2020,15/11/2020,RJ,60011,RIO DE JANEIRO,RIO DE JANEIRO,182,Vereador,190000684949,50200,BRUNO RAFAEL DE OLIVEIRA,BRUNO DA SAÚDE,50,PSOL,Partido Socialismo e Liberdade,SUPLENTE,12
